Column1,Year,Name,TeamAbbr,Team,Position,VetStatus,Salary,SalaryPerc,Rank,PlayerCode,Age,League,Wins,Losses,Win_Loss,ERA,Games,GamesStart,GamesFinished,CompleteGame,ShutOut,Saves,InningsPitched,Hits_Allowed,Runs_Allowed,EarnedRuns_Allowed,HomeRuns_Allowed,BasesWalk,IntentWalk,StrikeOuts,HitByPitch,Balks,WildPitches,BattersFaced,ERAp,FieldIndPitch,Walks/HitsPerInn,H9,HR9,BB9,SO9,SO_W,VetInd,VetSO,VetWalk,VetInnP,EraWalk,VetAge,WalkAge,EraAge
43,2009,CarlosMarmol,CHC,chicago-cubs,RP,Pre-Arb,575000,0.49,415,marmoca01,9,NL,2,4,0.333,3.41,79,0,29,0,0,15,74,43,29,28,2,65,3,93,12,1,6,335,131,4.06,1.459,5.2,0.2,7.9,11.3,1.43,0,0,0,0,221.65,0,585,30.69
1812,2013,AlfredoFigaro,MIL,milwaukee-brewers,RP,Pre-Arb,575000,0.65,228,figaral01,11,NL,3,3,0.5,4.14,33,5,8,0,0,1,74,77,41,34,15,15,2,54,1,1,4,316,94,4.87,1.243,9.4,1.8,1.8,6.6,3.6,0,0,0,0,62.1,0,165,45.54
2770,2014,ScottElbert,LAD,los-angeles-dodgers,RP,Arb 1,575000,0.23,201,elbersc01,11,NL,1,0,1,2.08,7,0,0,0,0,0,4.1,4,1,1,0,1,0,2,0,0,0,18,185,2.9,1.154,8.3,0,2.1,4.2,2,0,0,0,0,2.08,0,11,22.88
4568,2018,CharlieCulberson,ATL,atlanta-braves,3B,Pre-Arb,575000,0.44,193,culbech01,12,NL,0,0,NA,9,1,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,5,62,3.16,2,18,0,0,0,NA,0,0,0,0,0,0,0,108
4777,2018,JoseUrena,MIA,miami-marlins,SP,Pre-Arb,575000,0.63,911,urenajo01,9,NL,9,12,0.429,3.98,31,31,0,1,0,0,174,155,78,77,19,51,8,130,12,1,2,712,92,4.17,1.184,8,1,2.6,6.7,2.55,0,0,0,0,202.98,0,459,35.82
5088,2019,BrandonBrennan,SEA,seattle-mariners,RP,Pre-Arb,575000,NA,67,brennbr01,10,AL,2,2,0.5,2.31,19,0,4,0,0,0,23.1,15,7,6,3,11,2,26,0,0,5,93,181,3.96,1.114,5.8,1.2,4.2,10,2.36,0,0,0,0,25.41,0,110,23.1
5354,2019,ScottAlexander,LAD,los-angeles-dodgers,RP,Pre-Arb,575000,2,9,alexasc02,12,NL,2,1,0.667,3.55,20,0,0,0,0,0,12.2,12,5,5,1,4,1,9,1,0,0,53,118,3.9,1.263,8.5,0.7,2.8,6.4,2.25,0,0,0,0,14.2,0,48,42.6
5287,2019,MattGrace,WSN,washington-nationals,RP,Pre-Arb,576400,NA,201,gracema02,13,NL,0,1,0,7.5,20,0,4,0,0,0,18,25,16,15,3,6,0,16,1,0,1,86,60,4.66,1.722,12.5,1.5,3,8,2.67,0,0,0,0,45,0,78,97.5
4962,2018,StevenMatz,NYM,new-york-mets,SP,Pre-Arb,577000,0.38,573,matzst01,10,NL,5,11,0.313,3.97,30,30,0,0,0,0,154,134,77,68,25,58,2,152,10,0,0,654,93,4.62,1.247,7.8,1.5,3.4,8.9,2.62,0,0,0,0,230.26,0,580,39.7
1391,2012,EdwardMujica,STL,st.-louis-cardinals,RP,Arb 2,577185,0.48,507,mujiced01,11,NL,0,0,NA,1.03,29,0,2,0,0,0,26.1,20,3,3,1,3,1,21,0,0,1,97,376,2.34,0.873,6.8,0.3,1,7.2,7,0,0,0,0,3.09,0,33,11.33
5141,2019,DomingoGerman,NYY,new-york-yankees,SP,Pre-Arb,577500,1,190,germado01,9,AL,7,1,0.875,2.7,8,7,0,0,0,0,43.1,27,15,13,4,14,0,44,0,0,2,173,165,3.25,0.946,5.6,0.8,2.9,9.1,3.14,0,0,0,0,37.8,0,126,24.3
5342,2019,RyanBrasier,BOS,boston-red-sox,RP/CL,Pre-Arb,577500,2,64,brasiry01,14,AL,2,1,0.667,3.24,18,0,10,0,0,6,16.2,14,7,6,3,2,0,16,2,0,1,67,142,4.25,0.96,7.6,1.6,1.1,8.6,8,0,0,0,0,6.48,0,28,45.36
5178,2019,HanserAlberto,BAL,baltimore-orioles,SS,Pre-Arb,578000,NA,6,alberha01,9,AL,0,0,NA,18,1,0,1,0,0,0,1,1,2,2,1,2,0,0,1,0,0,7,33,25.11,3,9,9,18,0,0,0,0,0,0,36,0,18,162
5084,2019,BradKeller,KCR,kansas-city-royals,SP,Pre-Arb,578175,3,271,kellebr01,6,AL,2,4,0.333,4.47,9,9,0,0,0,0,52.1,43,27,26,3,32,2,39,5,1,3,231,100,4.48,1.433,7.4,0.5,5.5,6.7,1.22,0,0,0,0,143.04,0,192,26.82
5271,2019,LuisCessa,NYY,new-york-yankees,RP,Pre-Arb,578975,1,92,cessalu01,10,AL,0,0,NA,3.32,11,0,2,0,0,0,19,15,8,7,3,8,1,25,1,0,0,80,136,3.95,1.211,7.1,1.4,3.8,11.8,3.13,0,0,0,0,26.56,0,80,33.2
5275,2019,LukeMaile,TOR,toronto-blue-jays,C,Pre-Arb,579000,1,313,mailelu01,11,AL,0,0,NA,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,NA,1.11,0,0,0,0,9,NA,0,0,0,0,0,0,0,0
5041,2018,ZackGodley,ARI,arizona-diamondbacks,SP,Pre-Arb,579200,0.4,341,godleza01,11,NL,15,11,0.577,4.74,33,32,0,0,0,0,178.1,177,103,94,16,81,2,185,12,1,17,791,89,3.82,1.447,8.9,0.8,4.1,9.3,2.28,0,0,0,0,383.94,0,891,52.14
5352,2019,SamGaviglio,TOR,toronto-blue-jays,RP,Pre-Arb,579500,2,188,gavigsa01,12,AL,2,0,1,1.95,14,0,2,0,0,0,27.2,15,7,6,4,3,0,29,2,0,0,103,221,3.43,0.651,4.9,1.3,1,9.4,9.67,0,0,0,0,5.85,0,36,23.4
5329,2019,ReynaldoLopez,CHW,chicago-white-sox,SP,Pre-Arb,580000,1,298,lopezre01,8,AL,3,4,0.429,5.58,9,9,0,0,0,0,50,55,34,31,10,23,0,53,2,1,0,224,78,5.09,1.56,9.9,1.8,4.1,9.5,2.3,0,0,0,0,128.34,0,184,44.64
5224,2019,JonathanHolder,NYY,new-york-yankees,RP,Pre-Arb,580300,2,241,holdejo02,9,AL,2,1,0.667,4.5,15,0,3,0,0,0,20,20,11,10,2,6,1,22,1,0,0,86,100,3.26,1.3,9,0.9,2.7,9.9,3.67,0,0,0,0,27,0,54,40.5
5276,2019,LukeWeaver,ARI,arizona-diamondbacks,SP,Pre-Arb,581300,2,541,weavelu01,8,NL,3,1,0.75,2.98,8,8,0,0,0,0,45.1,38,16,15,4,10,1,50,3,0,0,184,149,2.91,1.059,7.5,0.8,2,9.9,5,0,0,0,0,29.8,0,80,23.84
4678,2018,HeathHembree,BOS,boston-red-sox,RP,Pre-Arb,581500,0.26,414,hembrhe01,12,AL,4,1,0.8,4.2,67,0,10,0,0,0,60,53,30,28,10,27,1,76,1,1,4,260,104,4.19,1.333,8,1.5,4.1,11.4,2.81,0,0,0,0,113.4,0,324,50.4
5260,2019,KyleCrick,PIT,pittsburgh-pirates,RP,Pre-Arb,581500,1,117,crickky01,9,NL,1,1,0.5,2.77,14,0,1,0,0,0,13,6,4,4,0,6,0,12,2,0,0,50,151,3.11,0.923,4.2,0,4.2,8.3,2,0,0,0,0,16.62,0,54,24.93
4508,2018,ArchieBradley,ARI,arizona-diamondbacks,RP,Pre-Arb,581900,0.41,101,bradlar01,8,NL,4,5,0.444,3.64,76,0,8,0,0,3,71.2,62,30,29,9,20,1,75,4,1,2,296,117,3.71,1.144,7.8,1.1,2.5,9.4,3.75,0,0,0,0,72.8,0,160,29.12
1677,2012,RandyChoate,LAD,los-angeles-dodgers,RP,Vet,581967,0.48,144,choatra01,19,NL,0,0,NA,4.05,36,0,0,0,0,0,13.1,13,7,6,1,9,3,11,2,0,0,64,96,4.9,1.65,8.8,0.7,6.1,7.4,1.22,1,11,9,13.1,36.45,19,171,76.95
2551,2014,JamesRussell,ATL,atlanta-braves,RP,Arb 2,581967,0.5,638,russeja02,11,NL,0,0,NA,2.22,22,1,8,0,0,0,24.1,21,6,6,0,4,1,16,0,0,0,96,163,2.31,1.027,7.8,0,1.5,5.9,4,0,0,0,0,8.88,0,44,24.42
2939,2015,CarlosTorres,NYM,new-york-mets,RP,Pre-Arb,582125,0.5,812,torreca01,15,NL,5,6,0.455,4.68,59,0,19,0,0,0,57.2,61,32,30,5,18,6,48,0,0,5,243,82,3.53,1.37,9.5,0.8,2.8,7.5,2.67,0,0,0,0,84.24,0,270,70.2
5217,2019,JoeMusgrove,PIT,pittsburgh-pirates,SP,Pre-Arb,582500,2,357,musgrjo01,9,NL,1,4,0.2,4.2,8,7,0,0,0,0,40.2,36,25,19,1,14,0,35,3,0,0,174,98,2.96,1.23,8,0.2,3.1,7.7,2.5,0,0,0,0,58.8,0,126,37.8
5336,2019,RobertGsellman,NYM,new-york-mets,RP,Pre-Arb,582500,2,208,gsellro01,8,NL,0,0,NA,2.88,17,0,2,0,0,0,25,24,11,8,2,6,1,27,1,0,2,106,136,2.83,1.2,8.6,0.7,2.2,9.7,4.5,0,0,0,0,17.28,0,48,23.04
5402,2019,TylerWhite,HOU,houston-astros,DH,Pre-Arb,582900,NA,548,whitety01,11,AL,0,0,NA,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,NA,4.11,1,0,0,9,9,1,0,0,0,0,0,0,11,0
5388,2019,TrevorWilliams,PIT,pittsburgh-pirates,SP,Pre-Arb,584000,3,553,willitr01,10,NL,2,1,0.667,3.4,8,8,0,0,0,0,50.1,49,20,19,3,9,0,37,3,0,0,208,120,3.13,1.152,8.8,0.5,1.6,6.6,4.11,0,0,0,0,30.6,0,90,34
4109,2017,EduardoRodriguez,BOS,boston-red-sox,SP,Pre-Arb,584500,0.28,697,rodried05,7,AL,6,7,0.462,4.19,25,24,1,0,0,0,137.1,126,66,64,19,50,1,150,5,1,1,582,109,3.97,1.282,8.3,1.2,3.3,9.8,3,0,0,0,0,209.5,0,350,29.33
5274,2019,LukeJackson,ATL,atlanta-braves,RP,Pre-Arb,585000,NA,253,jackslu01,10,NL,2,0,1,2.25,18,0,7,0,0,4,20,17,5,5,2,7,2,24,0,0,1,82,193,3.06,1.2,7.7,0.9,3.2,10.8,3.43,0,0,0,0,15.75,0,70,22.5
3113,2015,JimJohnson,LAD,los-angeles-dodgers,RP,Vet,585792,0.19,415,johnsji04,15,NL,0,3,0,10.13,23,0,2,0,0,1,18.2,32,22,21,3,6,0,17,4,0,1,95,37,5.01,2.036,15.4,1.4,2.9,8.2,2.83,1,17,6,18.2,60.78,15,90,151.95
3725,2016,KyleGibson,MIN,minnesota-twins,SP,Pre-Arb,587500,0.6,281,gibsoky01,11,AL,6,11,0.353,5.07,25,25,0,1,0,0,147.1,175,89,83,20,55,3,104,4,0,9,653,83,4.7,1.561,10.7,1.2,3.4,6.4,1.89,0,0,0,0,278.85,0,605,55.77
1997,2013,GregHolland,KCR,kansas-city-royals,RP,Pre-Arb,589500,0.7,327,hollagr01,10,AL,2,1,0.667,1.21,68,0,61,0,0,47,67,40,11,9,3,18,1,103,0,0,2,255,342,1.36,0.866,5.4,0.4,2.4,13.8,5.72,0,0,0,0,21.78,0,180,12.1
355,2010,BooneLogan,NYY,new-york-yankees,RP,Arb 1,590000,0.26,359,loganbo02,8,AL,2,0,1,2.93,51,0,8,0,0,0,40,34,13,13,3,20,3,38,1,0,1,169,149,3.73,1.35,7.7,0.7,4.5,8.6,1.9,0,0,0,0,58.6,0,160,23.44
1340,2012,CraigKimbrel,ATL,atlanta-braves,RP/CL,Pre-Arb,590000,0.6,375,kimbrcr01,7,NL,3,1,0.75,1.01,63,0,56,0,0,42,62.2,27,7,7,3,14,0,116,2,0,5,231,399,0.78,0.654,3.9,0.4,2,16.7,8.29,0,0,0,0,14.14,0,98,7.07
5427,2019,ZachEflin,PHI,philadelphia-phillies,SP,Pre-Arb,590000,2,146,eflinza01,8,NL,5,3,0.625,2.47,8,8,0,2,1,0,51,45,16,14,7,7,0,38,2,0,0,201,179,3.93,1.02,7.9,1.2,1.2,6.7,5.43,0,0,0,0,17.29,0,56,19.76
5361,2019,SethLugo,NYM,new-york-mets,RP,Pre-Arb,591875,2,306,lugose01,12,NL,2,0,1,3,17,0,2,0,0,0,24,18,12,8,2,6,1,29,2,0,0,100,130,2.77,1,6.8,0.8,2.3,10.9,4.83,0,0,0,0,18,0,72,36
5250,2019,JustinMiller,WSN,washington-nationals,RP,Pre-Arb,593200,NA,340,milleju02,15,NL,1,0,1,3.21,15,0,5,0,0,0,14,14,6,5,4,3,0,9,2,0,0,57,140,6.61,1.214,9,2.6,1.9,5.8,3,0,0,0,0,9.63,0,45,48.15
5340,2019,RossStripling,LAD,los-angeles-dodgers,SP,Pre-Arb,595000,2,499,stripro01,12,NL,2,2,0.5,3.22,9,6,0,0,0,0,36.1,29,13,13,4,11,0,36,1,0,1,146,127,3.55,1.101,7.2,1,2.7,8.9,3.27,0,0,0,0,35.42,0,132,38.64
3557,2016,DrewPomeranz,BOS,boston-red-sox,SP,Arb 1,597540,0.29,650,pomerdr01,10,AL,3,5,0.375,4.59,14,13,1,0,0,0,68.2,70,35,35,14,24,1,71,0,0,3,292,98,4.78,1.369,9.2,1.8,3.1,9.3,2.96,0,0,0,0,110.16,0,240,45.9
4579,2018,ChrisDevenski,HOU,houston-astros,RP,Pre-Arb,599200,0.37,221,devench02,10,AL,2,3,0.4,4.18,50,1,8,0,0,2,47.1,42,23,22,9,13,1,51,3,1,1,196,99,4.49,1.162,8,1.7,2.5,9.7,3.92,0,0,0,0,54.34,0,130,41.8
39,2009,BruceChen,KCR,kansas-city-royals,RP,Vet,600000,1.32,133,chenbr01,15,AL,1,6,0.143,5.78,17,9,4,0,0,0,62.1,74,42,40,12,25,3,45,4,0,4,279,77,5.55,1.588,10.7,1.7,3.6,6.5,1.8,1,45,25,62.1,144.5,15,375,86.7
375,2010,BruceChen,KCR,kansas-city-royals,RP,Vet,600000,1.55,114,chenbr01,16,AL,12,7,0.632,4.17,33,23,4,1,1,1,140.1,136,68,65,17,57,4,98,3,0,3,608,101,4.54,1.375,8.7,1.1,3.7,6.3,1.72,1,98,57,140.1,237.69,16,912,66.72
618,2010,RADickey,NYM,new-york-mets,SP,Vet,600000,0.47,157,dicker.01,18,NL,11,9,0.55,2.84,27,26,0,2,1,0,174.1,165,62,55,13,42,3,104,4,0,11,713,138,3.65,1.187,8.5,0.7,2.2,5.4,2.48,1,104,42,174.1,119.28,18,756,51.12
1065,2011,MaxScherzer,DET,detroit-tigers,SP,Pre-Arb,600000,0.54,613,scherma01,9,AL,15,9,0.625,4.43,33,33,0,0,0,0,195,207,101,96,29,56,1,174,7,0,12,833,93,4.14,1.349,9.6,1.3,2.6,8,3.11,0,0,0,0,248.08,0,504,39.87
1161,2011,TaylorBuchholz,NYM,new-york-mets,RP,Pre-Arb,600000,0.42,81,buchhta01,12,NL,1,1,0.5,3.12,23,0,8,0,0,0,26,22,10,9,5,7,0,26,1,0,0,107,120,4.45,1.115,7.6,1.7,2.4,9,3.71,0,0,0,0,21.84,0,84,37.44
1297,2012,ChadGaudin,MIA,miami-marlins,SP,Vet,600000,0.61,262,gaudich01,12,NL,4,2,0.667,4.54,46,0,11,0,0,0,69.1,72,39,35,6,26,5,57,3,1,3,302,90,3.83,1.413,9.3,0.8,3.4,7.4,2.19,1,57,26,69.1,118.04,12,312,54.48
1725,2012,ShawnKelley,SEA,seattle-mariners,RP,Pre-Arb,600000,0.71,368,kellesh01,11,AL,2,4,0.333,3.25,47,0,10,0,0,0,44.1,43,20,16,5,15,6,45,0,1,2,190,118,3.55,1.308,8.7,1,3,9.1,3,0,0,0,0,48.75,0,165,35.75
3222,2015,MattReynolds,ARI,arizona-diamondbacks,RP,Arb 2,600000,0.78,683,reynoma02,13,NL,0,0,NA,4.61,18,0,3,0,0,0,13.2,14,7,7,6,7,2,18,1,0,0,62,92,7.96,1.537,9.2,4,4.6,11.9,2.57,0,0,0,0,32.27,0,91,59.93
3448,2016,BlakeWood,CIN,cincinnati-reds,RP,Arb 1,600000,0.68,890,woodbl01,13,NL,6,5,0.545,3.99,70,0,21,0,0,1,76.2,72,38,34,9,38,3,81,2,0,8,330,107,4.12,1.435,8.5,1.1,4.5,9.5,2.13,0,0,0,0,151.62,0,494,51.87
4890,2018,PedroFlorimon,PHI,philadelphia-phillies,SS,Arb 2,600000,0.58,280,floripe01,14,NL,0,0,NA,9,2,0,2,0,0,0,2,1,2,2,1,1,0,0,0,0,0,8,55,11.16,1,4.5,4.5,4.5,0,0,0,0,0,0,9,0,14,126
4470,2018,AaronLoup,PHI,philadelphia-phillies,RP,Arb 3,604190,0.58,545,loupaa01,13,NL,0,0,NA,4.5,9,0,1,0,0,0,4,4,2,2,0,1,0,2,1,0,0,17,102,3.66,1.25,9,0,2.3,4.5,2,0,0,0,0,4.5,0,13,58.5
1641,2012,MikeGonzalez,WSN,washington-nationals,RP,Vet,604918,0.62,276,gonzami02,17,NL,0,0,NA,3.03,47,0,13,0,0,0,35.2,31,14,12,2,16,0,39,0,1,2,151,133,2.98,1.318,7.8,0.5,4,9.8,2.44,1,39,16,35.2,48.48,17,272,51.51
4827,2018,LuisSeverino,NYY,new-york-yankees,SP,Pre-Arb,604975,0.34,813,severlu01,7,AL,19,8,0.704,3.39,32,32,0,1,1,0,191.1,173,76,72,19,46,0,220,5,0,8,780,128,2.95,1.145,8.1,0.9,2.2,10.3,4.78,0,0,0,0,155.94,0,322,23.73
4840,2018,MattBarnes,BOS,boston-red-sox,RP/CL,Pre-Arb,605000,0.27,50,barnema01,11,AL,6,4,0.6,3.65,62,0,8,0,0,0,61.2,47,25,25,5,31,1,96,2,0,8,265,120,2.71,1.265,6.9,0.7,4.5,14,3.1,0,0,0,0,113.15,0,341,40.15
4331,2017,NoahSyndergaard,NYM,new-york-mets,SP,Pre-Arb,605500,0.42,813,syndeno01,7,NL,1,2,0.333,2.97,7,7,0,0,0,0,30.1,29,14,10,0,3,1,34,1,0,3,124,141,1.31,1.055,8.6,0,0.9,10.1,11.33,0,0,0,0,8.91,0,21,20.79
2499,2014,EsmilRogers,NYY,new-york-yankees,RP,Arb 1,606557,0.28,620,rogeres01,11,AL,2,0,1,4.68,18,1,4,0,0,0,25,22,13,13,3,10,0,23,1,1,0,106,83,4.17,1.28,7.9,1.1,3.6,8.3,2.3,0,0,0,0,46.8,0,110,51.48
5152,2019,EdwinDiaz,NYM,new-york-mets,RP/CL,Pre-Arb,607425,3,131,diazed04,8,NL,0,2,0,2.3,17,0,16,0,0,10,15.2,12,4,4,3,5,1,25,0,0,1,64,172,3.36,1.085,6.9,1.7,2.9,14.4,5,0,0,0,0,11.5,0,40,18.4
4711,2018,JakePetricka,TOR,toronto-blue-jays,RP,Arb 1,608043,0.4,698,petrija01,13,AL,3,1,0.75,4.53,41,0,5,0,0,0,45.2,59,28,23,6,16,0,41,5,0,5,208,93,4.45,1.642,11.6,1.2,3.2,8.1,2.56,0,0,0,0,72.48,0,208,58.89
5429,2019,ZackGodley,ARI,arizona-diamondbacks,SP,Pre-Arb,609400,NA,196,godleza01,12,NL,1,3,0.25,7.32,9,7,1,0,0,1,35.2,41,30,29,5,21,2,31,2,1,3,168,61,5.13,1.738,10.3,1.3,5.3,7.8,1.48,0,0,0,0,153.72,0,252,87.84
5432,2019,ZacRosscup,SEA,seattle-mariners,RP,Arb 2,610000,NA,445,rosscza01,14,AL,2,0,1,2.77,18,0,1,0,0,0,13,11,7,4,1,14,1,18,0,0,1,64,153,4.57,1.923,7.6,0.7,9.7,12.5,1.29,0,0,0,0,38.78,0,196,38.78
4864,2018,MikeMontgomery,CHC,chicago-cubs,SP,Pre-Arb,611250,0.31,622,montgmi01,11,NL,5,6,0.455,3.99,38,19,6,0,0,0,124,131,58,55,10,39,4,86,7,0,4,534,104,3.94,1.371,9.5,0.7,2.8,6.2,2.21,0,0,0,0,155.61,0,429,43.89
3219,2015,MattHarvey,NYM,new-york-mets,SP,Pre-Arb,614125,0.53,350,harvema01,9,NL,13,8,0.619,2.71,29,29,0,0,0,0,189.1,156,62,57,18,37,2,188,5,0,4,755,140,3.05,1.019,7.4,0.9,1.8,8.9,5.08,0,0,0,0,100.27,0,333,24.39
5233,2019,JoseBerrios,MIN,minnesota-twins,SP,Pre-Arb,620000,1,50,berrijo01,8,AL,6,2,0.75,3.05,9,9,0,0,0,0,59,53,20,20,9,11,0,54,2,0,1,238,146,3.92,1.085,8.1,1.4,1.7,8.2,4.91,0,0,0,0,33.55,0,88,24.4
1336,2012,CoryLuebke,SDP,san-diego-padres,RP,Pre-Arb,622800,0.98,426,luebkco01,10,NL,3,1,0.75,2.61,5,5,0,0,0,0,31,28,10,9,1,8,0,23,0,0,0,130,139,2.8,1.161,8.1,0.3,2.3,6.7,2.88,0,0,0,0,20.88,0,80,26.1
2354,2014,AndrewMiller,BAL,baltimore-orioles,RP,Arb 3,623975,0.55,481,millean01,12,AL,2,0,1,1.35,23,0,3,0,0,1,20,8,3,3,1,4,0,34,1,0,1,72,297,1.13,0.6,3.6,0.5,1.8,15.3,8.5,0,0,0,0,5.4,0,48,16.2
611,2010,PatNeshek,MIN,minnesota-twins,RP,Pre-Arb,625000,0.71,457,neshepa01,12,AL,0,1,0,5,11,0,3,0,0,0,9,7,5,5,1,8,0,9,1,0,0,43,85,5.52,1.667,7,1,8,9,1.13,0,0,0,0,40,0,96,60
1094,2011,PatNeshek,SDP,san-diego-padres,RP,Pre-Arb,625000,1.3,470,neshepa01,13,NL,1,1,0.5,4.01,25,0,13,0,0,0,24.2,19,12,11,4,22,1,20,1,0,1,112,90,6.31,1.662,6.9,1.5,8,7.3,0.91,0,0,0,0,88.22,0,286,52.13
4421,2017,TonyCingrani,LAD,los-angeles-dodgers,RP,Arb 1,628299,0.24,142,cingrto01,10,NL,0,0,NA,2.79,22,0,8,0,0,0,19.1,15,8,6,1,6,0,28,0,0,3,77,150,1.86,1.086,7,0.5,2.8,13,4.67,0,0,0,0,16.74,0,60,27.9
3742,2016,MarcRzepczynski,WSN,washington-nationals,RP,Arb 3,628688,0.45,728,rzepcma01,13,NL,0,0,NA,1.54,14,0,0,0,0,0,11.2,8,3,2,0,5,2,9,2,0,0,46,284,3.4,1.114,6.2,0,3.9,6.9,1.8,0,0,0,0,7.7,0,65,20.02
2774,2014,SeanDoolittle,OAK,oakland-athletics,RP/CL,Pre-Arb,630000,0.67,182,doolise01,10,AL,2,4,0.333,2.73,61,0,40,0,0,22,62.2,38,19,19,5,8,1,89,0,0,0,236,137,1.71,0.734,5.5,0.7,1.1,12.8,11.13,0,0,0,0,21.84,0,80,27.3
4191,2017,JesusSucre,TBR,tampa-bay-rays,C,Arb 1,630000,0.81,808,sucreje01,12,AL,0,0,NA,27,1,0,1,0,0,0,1,2,3,3,0,2,0,0,0,1,0,7,21,9.16,4,18,0,18,0,0,0,0,0,0,54,0,24,324
2611,2014,JoseFernandez,MIA,miami-marlins,SP,Pre-Arb,635000,1.25,217,fernajo02,4,NL,4,2,0.667,2.44,8,8,0,0,0,0,51.2,36,19,14,4,13,1,70,0,1,2,205,153,2.18,0.948,6.3,0.7,2.3,12.2,5.38,0,0,0,0,31.72,0,52,9.76
25,2009,BrandonLeague,TOR,toronto-blue-jays,RP,Arb 1,640000,0.92,369,leagubr01,9,AL,3,6,0.333,4.58,67,0,18,0,0,0,74.2,72,40,38,8,21,2,76,7,0,9,313,97,3.58,1.246,8.7,1,2.5,9.2,3.62,0,0,0,0,96.18,0,189,41.22
718,2011,BillBray,CIN,cincinnati-reds,RP,Arb 1,645000,0.79,72,braybi01,11,NL,5,3,0.625,2.98,79,0,11,0,0,0,48.1,35,16,16,3,17,3,44,2,0,1,196,133,3.19,1.076,6.5,0.6,3.2,8.2,2.59,0,0,0,0,50.66,0,187,32.78
2099,2013,JoseVeras,DET,detroit-tigers,RP,Arb 3,646994,0.42,714,verasjo01,15,AL,0,1,0,3.2,25,0,7,0,0,2,19.2,16,8,7,2,8,1,16,1,0,0,85,132,4.12,1.22,7.3,0.9,3.7,7.3,2,0,0,0,0,25.6,0,120,48
27,2009,BrandonMcCarthy,TEX,texas-rangers,SP,Pre-Arb,650000,0.91,436,mccarbr01,8,AL,7,4,0.636,4.62,17,17,0,1,1,0,97.1,96,55,50,13,36,0,65,3,0,0,420,101,4.7,1.356,8.9,1.2,3.3,6,1.81,0,0,0,0,166.32,0,288,36.96
153,2009,JeremyGuthrie,BAL,baltimore-orioles,SP,Pre-Arb,650000,1.15,267,guthrje01,13,AL,10,17,0.37,5.04,33,33,0,1,0,0,200,224,120,112,35,60,1,110,9,1,1,874,90,5.31,1.42,10.1,1.6,2.7,5,1.83,0,0,0,0,302.4,0,780,65.52
306,2009,TimLincecum,SFG,san-francisco-giants,RP,Pre-Arb,650000,1.07,383,linceti01,8,NL,15,7,0.682,2.48,32,32,0,4,2,0,225.1,168,69,62,10,68,2,261,6,0,11,905,171,2.34,1.047,6.7,0.4,2.7,10.4,3.84,0,0,0,0,168.64,0,544,19.84
632,2010,RodrigoLopez,ARI,arizona-diamondbacks,SP,Pre-Arb,650000,1.07,365,lopezro02,17,NL,7,16,0.304,5,33,33,0,0,0,0,200,227,126,111,37,56,1,116,3,0,2,874,85,5.21,1.415,10.2,1.7,2.5,5.2,2.07,0,0,0,0,280,0,952,85
698,2011,AlfredoAceves,BOS,boston-red-sox,RP,Pre-Arb,650000,0.38,4,aceveal01,11,AL,10,2,0.833,2.61,55,4,15,0,0,2,114,84,37,33,8,42,1,80,15,2,1,474,165,4.03,1.105,6.6,0.6,3.3,6.3,1.9,0,0,0,0,109.62,0,462,28.71
1033,2011,LuisAyala,NYY,new-york-yankees,RP,Vet,650000,0.3,25,ayalalu01,16,AL,2,2,0.5,2.09,52,0,20,0,0,0,56,51,17,13,5,20,3,39,6,1,2,233,207,4.19,1.268,8.2,0.8,3.2,6.3,1.95,1,39,20,56,41.8,16,320,33.44
1464,2012,JasonIsringhausen,LAA,los-angeles-angels,RP,Vet,650000,0.41,351,isrinja01,22,AL,3,2,0.6,4.14,50,0,17,0,0,0,45.2,44,22,21,7,19,3,31,0,0,3,198,93,4.98,1.38,8.7,1.4,3.7,6.1,1.63,1,31,19,45.2,78.66,22,418,91.08
1643,2012,MikeMacDougal,LAD,los-angeles-dodgers,RP,Vet,650000,0.54,434,macdomi01,18,NL,0,0,NA,7.94,7,0,1,0,0,0,5.2,9,5,5,0,6,0,4,0,0,0,32,51,4.86,2.647,14.3,0,9.5,6.4,0.67,1,4,6,5.2,47.64,18,108,142.92
4905,2018,RobbieErlin,SDP,san-diego-padres,RP,Arb 1,650000,0.63,254,erlinro01,10,NL,4,7,0.364,4.21,39,12,8,0,0,0,109,112,57,51,12,12,0,88,0,1,2,439,91,3.31,1.138,9.2,1,1,7.3,7.33,0,0,0,0,50.52,0,120,42.1
4990,2018,TrevorMay,MIN,minnesota-twins,RP/CL,Arb 1,650000,0.56,575,maytr01,11,AL,4,1,0.8,3.2,24,1,6,0,0,3,25.1,21,9,9,4,5,0,36,1,0,1,103,137,3.08,1.026,7.5,1.4,1.8,12.8,7.2,0,0,0,0,16,0,55,35.2
5331,2019,RichardRodriguez,PIT,pittsburgh-pirates,RP,Pre-Arb,650000,3,433,rodriri05,12,NL,0,2,0,4.08,20,0,3,0,0,1,17.2,19,10,8,6,8,1,14,1,0,1,81,102,7.47,1.528,9.7,3.1,4.1,7.1,1.75,0,0,0,0,32.64,0,96,48.96
