,Year,Name,Tm,Team,Position,VetStatus,Salary,SalaryPerc,Rk,Code,Age,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
1822,2011,JoePaterson,ARI,arizona-diamondbacks,RP,Pre-Arb,414000,0.63,898,paterjo01,25,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1823,2011,JoeSaunders,ARI,arizona-diamondbacks,SP,Arb 2,5500000,8.36,1091,saundjo01,30,NL,30,67,61,2,12,1,0,0,4,0,0,2,15,0.197,0.222,0.213,0.435,19,13,1,0,4,0,0
1824,2011,JoeSavery,PHI,philadelphia-phillies,RP,Pre-Arb,414000,0.24,1093,saverjo01,25,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1825,2011,JoeSmith,CLE,cleveland-indians,RP,Arb 1,870000,1.55,1123,smithjo05,27,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1826,2011,JoeThatcher,SDP,san-diego-padres,RP,Pre-Arb,433900,0.9,1186,thatcjo01,29,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1827,2011,JoeyDevine,OAK,oakland-athletics,RP,Arb 1,557500,0.73,311,devinjo01,27,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1828,2011,JoeyVotto,CIN,cincinnati-reds,1B,Arb 1,7600000,9.28,1251,vottojo01,27,NL,161,719,599,101,185,40,3,29,103,8,6,110,129,0.309,0.416,0.531,0.947,155,318,20,4,0,6,15
1829,2011,JohnAxford,MIL,milwaukee-brewers,RP,Pre-Arb,442500,0.48,45,axforjo01,28,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1830,2011,JohnBowker,PIT,pittsburgh-pirates,CF,Pre-Arb,441500,0.91,127,bowkejo01,27,NL,19,19,17,0,4,1,0,0,2,0,1,2,4,0.235,0.316,0.294,0.61,73,5,0,0,0,0,1
1831,2011,JohnDanks,CHW,chicago-white-sox,SP,Arb 2,6000000,4.59,283,danksjo01,26,AL,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
1832,2011,JohnGaub,CHC,chicago-cubs,RP,Pre-Arb,414000,0.3,427,gaubjo01,26,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1833,2011,JohnGrabow,CHC,chicago-cubs,RP,Vet,4800000,3.44,463,grabojo02,32,NL,55,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1834,2011,JohnJaso,TBR,tampa-bay-rays,RF,Pre-Arb,427200,0.93,593,jasojo01,27,AL,89,273,246,26,55,15,1,5,27,1,2,25,36,0.224,0.298,0.354,0.651,84,87,9,1,1,0,0
1835,2011,JohnLackey,BOS,boston-red-sox,SP,Vet,15950000,9.24,652,lackejo01,32,AL,1,3,3,0,1,1,0,0,1,0,0,0,1,0.333,0.333,0.667,1,161,2,0,0,0,0,0
1836,2011,JohnLannan,WSN,washington-nationals,RP,Arb 1,2750000,3.67,659,lannajo01,26,NL,31,65,57,3,5,0,0,1,5,0,0,3,24,0.088,0.133,0.14,0.274,-24,8,0,0,5,0,0
1837,2011,JohnMcDonald,ARI,arizona-diamondbacks,SS,Vet,540983,0.82,774,mcdonjo03,36,NL,19,63,59,2,10,2,0,0,2,0,0,4,9,0.169,0.222,0.203,0.426,17,12,0,0,0,0,0
1838,2011,JohnnyCueto,CIN,cincinnati-reds,SP,Arb 1,3400000,4.15,277,cuetojo01,25,NL,23,56,47,3,3,0,0,0,0,0,0,2,11,0.064,0.102,0.064,0.166,-54,3,0,0,7,0,0
1839,2011,JohnnyDamon,TBR,tampa-bay-rays,LF,Pre-Arb,5250000,11.39,282,damonjo01,37,AL,150,647,582,79,152,29,7,16,73,19,6,51,92,0.261,0.326,0.418,0.743,109,243,4,7,2,5,1
1840,2011,JonathanBroxton,LAD,los-angeles-dodgers,RP,Arb 3,7000000,5.9,149,broxtjo01,27,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1841,2011,JonathanHerrera,COL,colorado-rockies,SS,Pre-Arb,419000,0.5,539,herrejo03,26,NL,104,320,281,28,68,5,1,3,14,4,4,28,40,0.242,0.313,0.299,0.612,58,84,7,1,10,0,0
1842,2011,JonathanLucroy,MIL,milwaukee-brewers,C,Pre-Arb,424000,0.46,713,lucrojo01,25,NL,136,468,430,45,114,16,1,12,59,2,1,29,99,0.265,0.313,0.391,0.703,90,168,7,2,4,3,0
1843,2011,JonathanPapelbon,BOS,boston-red-sox,RP,Arb 3,12000000,6.95,890,papeljo01,30,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1844,2011,JonathanSanchez,SFG,san-francisco-giants,SP,Arb 2,4800000,3.81,1080,sanchjo01,28,NL,18,31,29,2,6,4,0,0,1,0,0,1,12,0.207,0.233,0.345,0.578,63,10,1,0,1,0,0
1845,2011,JonGarland,LAD,los-angeles-dodgers,SP,Pre-Arb,5000000,4.21,423,garlajo01,31,NL,8,16,11,1,0,0,0,0,0,0,0,1,3,0,0.083,0,0.083,-74,0,0,0,4,0,0
1846,2011,JonJay,STL,st.-louis-cardinals,CF,Pre-Arb,416000,0.36,594,jayjo02,26,NL,159,503,455,56,135,24,2,10,37,6,7,28,81,0.297,0.344,0.424,0.768,112,193,11,7,9,4,1
1847,2011,JonLester,BOS,boston-red-sox,SP,Vet,5800000,3.36,677,lestejo01,27,AL,2,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0
1848,2011,JonnyGomes,CIN,cincinnati-reds,LF,Vet,1750000,2.14,447,gomesjo01,30,NL,77,265,218,30,46,8,0,11,31,5,3,38,74,0.211,0.336,0.399,0.735,99,87,1,5,0,4,1
1849,2011,JonnyVenters,ATL,atlanta-braves,RP,Pre-Arb,429500,0.43,1237,ventejo01,26,NL,82,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1850,2011,JonRauch,TOR,toronto-blue-jays,RP,Vet,3500000,4.76,990,rauchjo01,32,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1851,2011,JordanLyles,HOU,houston-astros,SP,Pre-Arb,414000,0.48,720,lylesjo01,20,NL,19,29,25,2,3,0,0,0,0,0,0,2,9,0.12,0.185,0.12,0.305,-13,3,0,0,2,0,0
1852,2011,JordanSchafer,ATL,atlanta-braves,CF,Pre-Arb,414000,0.41,1095,schafjo02,24,NL,52,220,196,32,47,6,3,1,7,15,4,18,42,0.24,0.307,0.316,0.623,72,62,3,1,4,0,0
1853,2011,JordanSmith,CIN,cincinnati-reds,RP,Pre-Arb,416500,0.51,1124,smithjo06,25,NL,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
1854,2011,JordanWalden,LAA,los-angeles-angels,RP,Pre-Arb,414000,0.28,1254,waldejo01,23,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1855,2011,JordanZimmermann,WSN,washington-nationals,SP,Pre-Arb,415000,0.55,1325,zimmejo02,25,NL,26,56,43,1,9,1,0,0,3,0,0,2,12,0.209,0.244,0.233,0.477,33,10,0,0,11,0,0
1856,2011,JorgeCantu,SDP,san-diego-padres,3B,Pre-Arb,850000,1.77,191,cantujo01,29,NL,57,155,144,8,28,4,0,3,16,0,0,7,28,0.194,0.232,0.285,0.517,46,41,6,1,0,3,1
1857,2011,JorgeDeLaRosa,COL,colorado-rockies,RP,Vet,10000000,12.01,298,rosajo01,30,NL,10,23,21,1,5,0,0,0,3,0,0,0,10,0.238,0.238,0.238,0.476,23,5,0,0,2,0,0
1858,2011,JorgePosada,NYY,new-york-yankees,C,Vet,13100000,6.13,958,posadjo01,39,AL,115,387,344,34,81,14,0,14,44,0,2,39,76,0.235,0.315,0.398,0.714,90,137,17,2,0,2,4
1859,2011,JoseAltuve,HOU,houston-astros,2B,Pre-Arb,414000,0.48,22,altuvjo01,21,NL,57,234,221,26,61,10,1,2,12,7,3,5,29,0.276,0.297,0.357,0.654,81,79,5,2,5,1,0
1860,2011,JoseArredondo,CIN,cincinnati-reds,RP,Pre-Arb,480000,0.59,35,arredjo01,27,NL,50,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,173,1,0,0,0,0,0
1861,2011,JoseAscanio,PIT,pittsburgh-pirates,RP,Arb 1,416000,0.86,38,ascanjo01,26,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1862,2011,JoseBautista,TOR,toronto-blue-jays,RF,Arb 4,8000000,10.89,69,bautijo02,30,AL,149,655,513,105,155,24,2,43,103,9,5,132,111,0.302,0.447,0.608,1.056,182,312,8,6,0,4,24
1863,2011,JoseConstanza,ATL,atlanta-braves,RF,Pre-Arb,140262,0.14,251,constjo01,27,NL,42,119,109,21,33,1,1,2,10,7,4,6,14,0.303,0.339,0.385,0.724,99,42,1,0,4,0,0
1864,2011,JoseContreras,PHI,philadelphia-phillies,SP,Vet,2500000,1.47,252,contrjo01,39,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1865,2011,JoseIglesias,BOS,boston-red-sox,SS,Pre-Arb,2062500,1.2,575,iglesjo01,21,AL,10,6,6,3,2,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,81,2,0,0,0,0,0
1866,2011,JoseLobaton,TBR,tampa-bay-rays,C,Pre-Arb,414000,0.9,692,lobatjo01,26,AL,15,39,34,2,4,1,0,0,0,0,0,4,8,0.118,0.231,0.147,0.378,11,5,2,1,0,0,0
1867,2011,JoseLopez,COL,colorado-rockies,3B,Arb 3,3600000,4.32,706,lopezjo01,27,NL,38,129,125,10,26,4,0,2,8,2,0,3,15,0.208,0.233,0.288,0.521,33,36,2,1,0,0,0
1868,2011,JoseMijares,MIN,minnesota-twins,RP,Pre-Arb,445000,0.39,786,mijarjo01,26,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1869,2011,JoseMolina,TOR,toronto-blue-jays,C,Vet,1200000,1.63,805,molinjo01,36,AL,55,191,171,19,48,12,1,3,15,2,1,15,44,0.281,0.342,0.415,0.757,104,71,2,1,4,0,0
1870,2011,JoseMorales,COL,colorado-rockies,C,Pre-Arb,420000,0.5,816,moraljo02,28,NL,22,71,60,6,16,3,0,0,7,0,1,9,12,0.267,0.352,0.317,0.669,73,19,1,0,0,2,4
1871,2011,JoseReyes,NYM,new-york-mets,3B,Vet,11050000,7.79,1003,reyesjo01,28,NL,126,586,537,101,181,31,16,7,44,39,7,43,41,0.337,0.384,0.493,0.877,144,265,5,0,2,4,9
1872,2011,JoseTabata,PIT,pittsburgh-pirates,RF,Pre-Arb,666667,1.37,1167,tabatjo01,22,NL,91,382,334,53,89,18,1,4,21,16,7,40,61,0.266,0.349,0.362,0.711,101,121,8,4,1,3,1
1873,2011,JoseValverde,DET,detroit-tigers,RP,Vet,7000000,6.28,1228,valvejo01,33,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1874,2011,JoseVeras,PIT,pittsburgh-pirates,RP,Arb 1,414000,0.85,1238,verasjo01,30,NL,75,1,0,1,0,0,0,0,0,0,0,1,0,NA,1,NA,NA,NA,0,0,0,0,0,0
1875,2011,JoshBeckett,BOS,boston-red-sox,SP,Vet,17000000,9.85,74,beckejo02,31,AL,2,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,1,0,0,0,0
1876,2011,JoshBell,BAL,baltimore-orioles,3B,Pre-Arb,414000,0.44,81,belljo01,24,AL,26,65,61,6,10,0,0,0,6,0,0,4,25,0.164,0.215,0.164,0.379,6,10,1,0,0,0,0
1877,2011,JoshCollmenter,ARI,arizona-diamondbacks,RP,Pre-Arb,414000,0.63,246,collmjo01,25,NL,29,47,40,2,6,0,0,0,1,0,0,2,16,0.15,0.209,0.15,0.359,0,6,0,1,4,0,0
1878,2011,JoshHamilton,TEX,texas-rangers,LF,Arb 2,8750000,8.43,493,hamiljo03,30,AL,121,538,487,80,145,31,5,25,94,8,1,39,93,0.298,0.346,0.536,0.882,130,261,8,2,0,10,13
1879,2011,JoshHarrison,PIT,pittsburgh-pirates,2B,Pre-Arb,414000,0.85,510,harrijo05,23,NL,65,204,195,21,53,13,2,1,16,4,1,3,24,0.272,0.281,0.374,0.656,83,73,6,0,5,1,0
1880,2011,JoshJudy,CLE,cleveland-indians,RP,Pre-Arb,414000,0.74,617,judyjo01,25,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1881,2011,JoshLindblom,LAD,los-angeles-dodgers,SP,Pre-Arb,414000,0.35,687,lindbjo01,24,NL,27,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
1882,2011,JoshOutman,OAK,oakland-athletics,RP,Pre-Arb,414000,0.54,878,outmajo01,26,AL,2,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
1883,2011,JoshReddick,BOS,boston-red-sox,RF,Pre-Arb,417500,0.24,993,reddijo01,24,AL,87,278,254,41,71,18,3,7,28,1,2,19,50,0.28,0.327,0.457,0.784,109,116,1,1,0,4,1
1884,2011,JoshRodriguez,PIT,pittsburgh-pirates,SS,Pre-Arb,414000,0.85,1034,rodrijo05,26,NL,7,14,12,1,1,0,0,0,1,0,0,1,8,0.083,0.214,0.083,0.298,-12,1,0,1,0,0,0
1885,2011,JoshSatin,NYM,new-york-mets,1B,Pre-Arb,414000,0.29,1090,satinjo01,26,NL,15,27,25,3,5,1,0,0,2,0,0,1,11,0.2,0.259,0.24,0.499,41,6,1,1,0,0,0
1886,2011,JoshStinson,NYM,new-york-mets,RP,Pre-Arb,414000,0.29,1153,stinsjo01,23,NL,14,1,0,0,0,0,0,0,0,0,0,1,0,NA,1,NA,NA,NA,0,0,0,0,0,0
1887,2011,JoshThole,NYM,new-york-mets,C,Pre-Arb,420000,0.3,1189,tholejo01,24,NL,114,386,340,22,91,17,0,3,40,0,2,38,47,0.268,0.345,0.344,0.69,94,117,8,4,1,3,6
1888,2011,JoshTomlin,CLE,cleveland-indians,SP,Pre-Arb,417200,0.75,1200,tomlijo01,26,AL,2,2,2,1,2,0,0,0,1,0,0,0,0,1,1,1,2,469,2,0,0,0,0,0
1889,2011,JoshWillingham,OAK,oakland-athletics,LF,Arb 3,6000000,7.84,1279,willijo03,32,AL,136,563,488,69,120,26,0,29,98,4,1,56,150,0.246,0.332,0.477,0.81,121,233,6,11,0,8,3
1890,2011,JPArencibia,TOR,toronto-blue-jays,1B,Pre-Arb,417400,0.57,34,arencjp01,25,AL,129,486,443,47,97,20,4,23,78,1,1,36,133,0.219,0.282,0.438,0.72,91,194,6,4,0,3,3
1891,2011,JPHowell,TBR,tampa-bay-rays,RP,Arb 2,1100000,2.39,558,howeljp01,28,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1892,2011,JRTowles,HOU,houston-astros,C,Arb 1,424000,0.5,1205,towlejr01,27,NL,54,165,147,11,27,7,0,3,11,0,0,13,26,0.184,0.256,0.293,0.549,52,43,3,2,1,2,1
1893,2011,JuanAbreu,HOU,houston-astros,RP,Pre-Arb,414000,0.48,3,abreuju01,26,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1894,2011,JuanCruz,TBR,tampa-bay-rays,RP,Vet,850000,1.84,273,cruzju02,32,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1895,2011,JuanFrancisco,CIN,cincinnati-reds,1B,Pre-Arb,414000,0.51,393,francju02,24,NL,31,97,93,10,24,7,1,3,15,1,0,4,24,0.258,0.289,0.452,0.74,97,42,1,0,0,0,1
1896,2011,JuanMiranda,ARI,arizona-diamondbacks,1B,Pre-Arb,420000,0.64,798,miranju01,28,NL,65,202,174,18,37,8,2,7,23,0,1,23,48,0.213,0.315,0.402,0.717,94,70,1,3,2,0,1
1897,2011,JuanNicasio,COL,colorado-rockies,RP,Pre-Arb,414000,0.5,850,nicasju01,24,NL,11,23,22,0,3,2,0,0,0,0,0,0,16,0.136,0.136,0.227,0.364,-9,5,0,0,1,0,0
1898,2011,JuanPierre,CHW,chicago-white-sox,LF,Vet,5000000,3.83,948,pierrju01,33,AL,158,711,639,80,178,17,4,2,50,27,17,43,41,0.279,0.329,0.327,0.657,78,209,7,7,19,3,0
1899,2011,JuanRivera,LAD,los-angeles-dodgers,LF,Vet,2237704,1.89,1016,riverju01,32,NL,62,246,219,24,60,12,1,5,46,2,1,21,35,0.274,0.333,0.406,0.74,106,89,5,1,0,5,0
1900,2011,JuanUribe,LAD,los-angeles-dodgers,3B,Vet,5000000,4.21,1219,uribeju01,32,NL,77,295,270,21,55,12,0,4,28,2,0,17,60,0.204,0.264,0.293,0.557,56,79,12,6,0,2,2
1901,2011,JulioBorbon,TEX,texas-rangers,CF,Pre-Arb,490000,0.47,119,borboju01,25,AL,32,98,89,10,24,1,3,0,11,6,2,3,9,0.27,0.305,0.348,0.654,73,31,2,2,3,1,0
1902,2011,JulioLugo,ATL,atlanta-braves,SS,Vet,61081,0.06,719,lugoju01,35,NL,22,48,44,3,6,0,0,0,3,0,0,4,11,0.136,0.208,0.136,0.345,-3,6,0,0,0,0,0
1903,2011,JulioTeheran,ATL,atlanta-braves,SP,Pre-Arb,85967,0.09,1179,teherju01,20,NL,5,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0
1904,2011,JustinBerg,CHC,chicago-cubs,RP,Pre-Arb,414000,0.3,90,bergju01,27,NL,7,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
1905,2011,JustinDeFratus,PHI,philadelphia-phillies,RP,Pre-Arb,414000,0.24,295,defraju01,23,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1906,2011,JustinMasterson,CLE,cleveland-indians,RP,Pre-Arb,468400,0.84,750,masteju01,26,AL,2,6,6,0,1,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0.333,-5,1,0,0,0,0,0
1907,2011,JustinMorneau,MIN,minnesota-twins,1B,Vet,15000000,13.16,820,morneju01,30,AL,69,288,264,19,60,16,0,4,30,0,0,19,44,0.227,0.285,0.333,0.618,70,88,8,3,0,2,1
1908,2011,JustinRuggiano,TBR,tampa-bay-rays,RF,Pre-Arb,414000,0.9,1057,ruggiju01,29,AL,46,111,105,11,26,4,0,4,13,1,1,4,26,0.248,0.273,0.4,0.673,88,42,2,0,1,1,0
1909,2011,JustinSellers,LAD,los-angeles-dodgers,SS,Pre-Arb,414000,0.35,1109,selleju01,25,NL,36,139,123,20,25,9,0,1,13,1,0,12,21,0.203,0.283,0.301,0.583,64,37,1,2,1,1,0
1910,2011,JustinSmoak,SEA,seattle-mariners,1B,Pre-Arb,419000,0.41,1126,smoakju01,24,AL,123,489,427,38,100,24,0,15,55,0,0,55,105,0.234,0.323,0.396,0.719,106,169,10,3,0,4,4
1911,2011,JustinTurner,NYM,new-york-mets,3B,Pre-Arb,414000,0.29,1213,turneju01,26,NL,117,487,435,49,113,30,0,4,51,7,2,39,59,0.26,0.334,0.356,0.69,94,155,9,10,2,1,2
1912,2011,JustinUpton,ARI,arizona-diamondbacks,LF,Vet,4458333,6.78,1217,uptonju01,23,NL,159,674,592,105,171,39,5,31,88,21,9,59,126,0.289,0.369,0.529,0.898,141,313,8,19,0,4,9
1913,2011,JustinVerlander,DET,detroit-tigers,SP,Vet,13416666,12.03,1239,verlaju01,28,AL,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0
1914,2011,KameronLoe,MIL,milwaukee-brewers,RP,Arb 1,1250000,1.36,694,loeka01,29,NL,69,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
1915,2011,KamMickolio,ARI,arizona-diamondbacks,RP,Pre-Arb,417000,0.63,785,mickoka01,27,NL,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
1916,2011,KellyJohnson,ARI,arizona-diamondbacks,2B,Arb 3,5850000,8.89,608,johnske05,29,NL,114,481,430,59,90,23,5,18,49,13,3,44,132,0.209,0.287,0.412,0.699,88,177,3,3,4,0,2
1917,2011,KellyShoppach,TBR,tampa-bay-rays,C,Vet,3000000,6.51,1114,shoppke01,31,AL,87,253,221,23,39,3,0,11,22,0,0,19,79,0.176,0.268,0.339,0.607,71,75,5,9,3,1,0
1918,2011,KenleyJansen,LAD,los-angeles-dodgers,RP/CL,Pre-Arb,416000,0.35,591,janseke01,23,NL,48,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1919,2011,KerryWood,CHC,chicago-cubs,RP,Vet,1500000,1.08,1300,woodke02,34,NL,53,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1920,2011,KevinCorreia,PIT,pittsburgh-pirates,SP,Vet,4000000,8.23,260,correke01,30,NL,25,55,46,0,4,2,0,0,3,0,0,1,19,0.087,0.106,0.13,0.237,-34,6,0,0,8,0,0
1921,2011,KevinGregg,BAL,baltimore-orioles,RP,Vet,4200000,4.45,469,greggke01,33,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1922,2011,KevinKouzmanoff,OAK,oakland-athletics,3B,Arb 2,4750000,6.21,644,kouzmke01,29,AL,46,149,136,13,30,6,0,4,17,2,0,8,27,0.221,0.262,0.353,0.615,69,48,2,1,0,4,0
1923,2011,KevinSlowey,MIN,minnesota-twins,RP,Arb 1,2700000,2.37,1122,sloweke01,27,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1924,2011,KevinYoukilis,BOS,boston-red-sox,3B,Vet,12250000,7.1,1310,youklke01,32,AL,120,517,431,68,111,32,2,17,80,3,0,68,100,0.258,0.373,0.459,0.833,123,198,14,14,0,4,3
1925,2011,KojiUehara,BAL,baltimore-orioles,RP,Pre-Arb,3000000,3.18,1215,ueharko01,36,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1926,2011,KosukeFukudome,CLE,cleveland-indians,RF,Pre-Arb,775000,1.38,407,fukudko01,34,AL,59,258,237,26,59,12,1,5,22,2,4,15,53,0.249,0.3,0.371,0.671,88,88,6,3,1,2,3
1927,2011,KoyieHill,CHC,chicago-cubs,C,Pre-Arb,850000,0.61,546,hillko01,32,NL,46,153,134,15,26,3,1,2,9,1,0,14,40,0.194,0.268,0.276,0.545,50,37,3,0,4,1,3
1928,2011,KrisMedlen,ATL,atlanta-braves,SP,Pre-Arb,429500,0.43,780,medlekr01,25,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1929,2011,KurtSuzuki,OAK,oakland-athletics,C,Vet,3437500,4.49,1163,suzukku01,27,AL,134,515,460,54,109,26,0,14,44,2,2,38,64,0.237,0.301,0.385,0.686,89,177,14,7,3,7,1
1930,2011,KyleBlanks,SDP,san-diego-padres,LF,Pre-Arb,424700,0.88,109,blankky01,24,NL,55,190,170,21,39,7,1,7,26,2,0,16,51,0.229,0.3,0.406,0.706,99,69,3,2,0,2,0
1931,2011,KyleDavies,KCR,kansas-city-royals,SP,Pre-Arb,3200000,7.86,285,davieky01,27,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
1932,2011,KyleFarnsworth,TBR,tampa-bay-rays,RP,Vet,2600000,5.64,369,farnsky01,35,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1933,2011,KyleHudson,BAL,baltimore-orioles,CF,Pre-Arb,67868,0.07,561,hudsoky01,24,AL,14,29,28,3,4,0,0,0,2,2,0,0,6,0.143,0.143,0.143,0.286,-21,4,3,0,1,0,0
1934,2011,KyleKendrick,PHI,philadelphia-phillies,SP,Arb 1,2450000,1.44,625,kendrky01,26,NL,34,31,24,1,5,0,0,0,0,0,0,2,9,0.208,0.269,0.208,0.478,34,5,0,0,5,0,0
1935,2011,KyleLohse,STL,st.-louis-cardinals,SP,Vet,12187500,10.43,697,lohseky01,32,NL,33,70,63,3,11,2,0,0,3,0,0,1,17,0.175,0.188,0.206,0.394,10,13,0,0,6,0,0
1936,2011,KyleMcClellan,STL,st.-louis-cardinals,RP,Arb 1,1375000,1.18,765,mccleky01,27,NL,43,41,35,3,5,1,0,0,4,0,0,1,12,0.143,0.167,0.171,0.338,-6,6,1,0,5,0,0
1937,2011,KyleSeager,SEA,seattle-mariners,3B,Pre-Arb,414000,0.41,1108,seageky01,23,AL,53,201,182,22,47,13,0,3,13,3,1,13,36,0.258,0.312,0.379,0.691,98,69,4,2,2,2,0
1938,2011,LanceBerkman,STL,st.-louis-cardinals,DH,Vet,8000000,6.85,93,berkmla01,35,NL,145,587,488,90,147,23,2,31,94,2,6,92,93,0.301,0.412,0.547,0.959,164,267,7,3,0,4,17
1939,2011,LanceCormier,LAD,los-angeles-dodgers,RP,Pre-Arb,1200000,1.01,258,cormila01,30,NL,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
1940,2011,LanceLynn,STL,st.-louis-cardinals,SP,Pre-Arb,414000,0.35,721,lynnla01,24,NL,16,5,4,0,0,0,0,0,0,0,0,1,1,0,0.2,0,0.2,-38,0,0,0,0,0,0
1941,2011,LandonPowell,OAK,oakland-athletics,C,Pre-Arb,420000,0.55,960,powella01,29,AL,36,122,111,10,19,3,0,1,4,0,0,11,32,0.171,0.246,0.225,0.471,32,25,4,0,0,0,0
1942,2011,LarsAnderson,BOS,boston-red-sox,1B,Pre-Arb,415000,0.24,29,anderla03,23,AL,6,5,5,2,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0
1943,2011,LastingsMilledge,CHW,chicago-white-sox,LF,Pre-Arb,27322,0.02,789,millela02,26,AL,2,4,4,1,1,1,0,0,0,0,0,0,1,0.25,0.25,0.5,0.75,95,2,0,0,0,0,0
1944,2011,LaTroyHawkins,MIL,milwaukee-brewers,RP/CL,Vet,4250000,4.61,514,hawkila01,38,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
1945,2011,LaynceNix,WSN,washington-nationals,RF,Arb 3,700000,0.93,857,nixla01,30,NL,124,351,324,38,81,15,1,16,44,2,2,23,82,0.25,0.299,0.451,0.75,103,146,1,1,0,3,2
